ANO;ID_ESPACIA;DEPTO;MUNICIPIO;Y_PROP;Y_PROP2;CUL_ILI;GRUPO_ARMA;ACCION_ARMADA;MINAS;INFRACCIONES_H;ACTO_TERRO
2002;47551;MAGDALENA;PIVIJAY;0,1158912518;0,1658912518;0;1;1;0;146;3
2005;13458;BOLIVAR;MONTECRISTO;0,1158899429;0,1658899429;1;1;1;0;13;3
2005;50330;META;MESETAS;0,1156615241;0,1656615241;1;1;1;9;124;2
2007;18460;CAQUETA;MILAN;0,1155478562;0,1655478562;1;1;1;1;82;5
2002;13160;BOLIVAR;CANTAGALLO;0,1153793008;0,1653793008;1;1;1;0;38;0
2002;54670;NORTE DE SANTANDER;SAN CALIXTO;0,1153132812;0,1653132812;1;1;1;2;62;7
2002;73236;TOLIMA;DOLORES;0,1145189993;0,1645189993;0;1;1;0;13;28
2006;50577;META;PUERTO LLERAS;0,1143717081;0,1643717081;1;1;1;1;81;1
2004;70508;SUCRE;OVEJAS;0,1142633805;0,1642633805;0;1;1;1;142;19
2004;13244;BOLIVAR;EL CARMEN DE BOLIVAR;0,1140699052;0,1640699052;0;1;1;21;269;6
2002;86320;PUTUMAYO;ORITO;0,1137933560;0,1637933560;1;1;1;1;488;8
2003;44874;LA GUAJIRA;VILLANUEVA;0,1132906325;0,1632906325;0;0;1;0;105;1
2006;70204;SUCRE;COLOSO;0,1127308066;0,1627308066;0;1;1;0;0;1
2004;70713;SUCRE;SAN ONOFRE;0,1127185182;0,1627185182;0;1;1;0;111;1
2002;70771;SUCRE;SUCRE;0,1124707108;0,1624707108;0;1;1;0;28;11
2002;52788;NARIÑO;TANGUA;0,1118208067;0,1618208067;0;1;1;0;14;17
2004;94343;GUAINIA;BARRANCO MINAS;0,1117305459;0,1617305459;1;1;1;0;0;0
2005;5649;ANTIOQUIA;SAN CARLOS;0,1117148995;0,1617148995;0;1;1;24;172;7
2006;18860;CAQUETA;VALPARAISO;0,1116287404;0,1616287404;1;1;1;0;15;0
2004;20045;CESAR;BECERRIL;0,1108328563;0,1608328563;0;1;1;2;131;0
2006;86571;PUTUMAYO;PUERTO GUZMAN;0,1108279135;0,1608279135;1;1;1;0;195;13
2007;19533;CAUCA;PIAMONTE;0,1107851355;0,1607851355;1;1;1;0;16;0
2006;18150;CAQUETA;CARTAGENA DEL CHAIRA;0,1106917376;0,1606917376;1;1;1;0;111;5
2005;50683;META;SAN JUAN DE ARAMA;0,1106530701;0,1606530701;1;1;1;6;146;4
2002;18029;CAQUETA;ALBANIA;0,1106188366;0,1606188366;1;1;1;0;89;17
2003;18785;CAQUETA;SOLITA;0,1103517813;0,1603517813;1;1;1;1;89;0
2007;18205;CAQUETA;CURILLO;0,1103000089;0,1603000089;1;1;1;0;64;3
2004;20750;CESAR;SAN DIEGO;0,1100558254;0,1600558254;0;1;1;0;131;3
2003;13654;BOLIVAR;SAN JACINTO;0,1099510006;0,1599510006;0;1;1;1;124;10
2008;99773;VICHADA;CUMARIBO;0,1097372488;0,1597372488;1;1;1;3;18;0
2006;18460;CAQUETA;MILAN;0,1097222222;0,1597222222;1;1;1;0;39;1
2002;54245;NORTE DE SANTANDER;EL CARMEN;0,1093814011;0,1593814011;1;1;1;1;166;2
2003;47605;MAGDALENA;REMOLINO;0,1093180060;0,1593180060;0;0;1;0;18;0
2006;18785;CAQUETA;SOLITA;0,1091903720;0,1591903720;1;1;1;0;77;3
2002;27580;CHOCO;RIO IRO;0,1091628214;0,1591628214;0;1;1;0;3;0
2015;19418;CAUCA;LOPEZ;0,1091258122;0,1591258122;1;0;1;0;9;424
2005;13244;BOLIVAR;EL CARMEN DE BOLIVAR;0,1090887689;0,1590887689;0;1;1;29;263;10
2005;27073;CHOCO;BAGADO;0,1090607996;0,1590607996;0;1;1;0;15;15
2003;86571;PUTUMAYO;PUERTO GUZMAN;0,1089581951;0,1589581951;1;1;1;5;279;11
2002;20550;CESAR;PELAYA;0,1088777219;0,1588777219;0;1;1;0;117;1
2002;86885;PUTUMAYO;VILLAGARZON;0,1086977554;0,1586977554;1;1;1;0;183;4
2007;5873;ANTIOQUIA;VIGIA DEL FUERTE;0,1085693537;0,1585693537;0;1;1;0;1;1
2003;70235;SUCRE;GALERAS;0,1085077207;0,1585077207;0;1;1;0;115;24
2005;52250;NARIÑO;EL CHARCO;0,1082656511;0,1582656511;1;1;1;0;150;8
2002;13810;BOLIVAR;TIQUISIO;0,1074897971;0,1574897971;1;1;1;4;36;3
2002;23807;CORDOBA;TIERRALTA;0,1072662958;0,1572662958;1;1;1;0;315;1
2002;5002;ANTIOQUIA;ABEJORRAL;0,1064598487;0,1564598487;0;1;1;0;138;9
2003;95001;GUAVIARE;SAN JOSE DEL GUAVIARE;0,1063813527;0,1563813527;1;1;1;2;489;2
2008;19533;CAUCA;PIAMONTE;0,1063532046;0,1563532046;1;1;1;0;35;0
2003;81591;ARAUCA;PUERTO RONDON;0,1061314947;0,1561314947;0;1;1;0;48;0
2014;19318;CAUCA;GUAPI;0,1060355589;0,1560355589;1;0;0;0;12;26
2005;5847;ANTIOQUIA;URRAO;0,1059270868;0,1559270868;0;1;1;1;208;4
2002;19809;CAUCA;TIMBIQUI;0,1057380516;0,1557380516;1;1;1;0;38;9
2007;18610;CAQUETA;SAN JOSE DEL FRAGUA;0,1056777857;0,1556777857;1;1;1;5;59;3
2005;85315;CASANARE;SACAMA;0,1055099648;0,1555099648;0;1;1;6;9;1
2012;19809;CAUCA;TIMBIQUI;0,1052854123;0,1552854123;1;1;1;0;43;531
2003;5756;ANTIOQUIA;SONSON;0,1048528403;0,1548528403;0;1;1;5;310;7
2007;70823;SUCRE;TOLU VIEJO;0,1047101067;0,1547101067;0;1;1;0;40;0
2007;5893;ANTIOQUIA;YONDO;0,1045316070;0,1545316070;0;1;1;2;31;0
2008;73616;TOLIMA;RIOBLANCO;0,1045294791;0,1545294791;0;1;1;3;40;2
2002;44090;LA GUAJIRA;DIBULLA;0,1044632345;0,1544632345;1;1;1;0;96;5
2006;52256;NARIÑO;EL ROSARIO;0,1041389701;0,1541389701;1;1;1;0;74;1
2012;19473;CAUCA;MORALES;0,1038731008;0,1538731008;1;1;1;14;23;522
2005;18460;CAQUETA;MILAN;0,1033342039;0,1533342039;1;1;1;9;90;2
2007;94343;GUAINIA;BARRANCO MINAS;0,1028953229;0,1528953229;1;1;1;0;0;4
2011;19780;CAUCA;SUAREZ;0,1028632025;0,1528632025;0;1;1;6;23;115
2003;44650;LA GUAJIRA;SAN JUAN DEL CESAR;0,1024863554;0,1524863554;0;0;1;0;159;6
2008;44090;LA GUAJIRA;DIBULLA;0,1021128172;0,1521128172;1;1;1;0;70;0
2002;27660;CHOCO;SAN JOSE DEL PALMAR;0,1019223794;0,1519223794;0;1;1;0;66;0
2012;19050;CAUCA;ARGELIA;0,1019127891;0,1519127891;1;1;1;7;43;1337
2007;5483;ANTIOQUIA;NARIÑO;0,1017877376;0,1517877376;0;1;1;7;78;2
2004;20013;CESAR;AGUSTIN CODAZZI;0,1016621213;0,1516621213;0;1;1;0;389;1
2005;19533;CAUCA;PIAMONTE;0,1016518424;0,1516518424;1;1;1;0;67;3
2012;52621;NARIÑO;ROBERTO PAYAN;0,1016164053;0,1516164053;1;1;1;11;38;55
2002;41206;HUILA;COLOMBIA;0,1014952424;0,1514952424;0;1;1;0;49;2
2014;19809;CAUCA;TIMBIQUI;0,1013029316;0,1513029316;1;0;1;0;11;34
2003;20013;CESAR;AGUSTIN CODAZZI;0,1012890331;0,1512890331;0;1;1;0;349;4
2002;17446;CALDAS;MARULANDA;0,1005714286;0,1505714286;0;1;1;0;25;0
2006;13654;BOLIVAR;SAN JACINTO;0,1004318150;0,1504318150;0;1;1;3;70;2
2013;76109;VALLE DEL CAUCA;BUENAVENTURA;0,1004228825;0,1504228825;1;1;1;3;239;144
2007;99773;VICHADA;CUMARIBO;0,1004037329;0,1504037329;1;1;1;0;55;2
2008;19418;CAUCA;LOPEZ;0,1003322259;0,1503322259;1;1;1;0;54;2
2003;70713;SUCRE;SAN ONOFRE;0,1001591211;0,1501591211;0;1;1;0;171;4
2011;19473;CAUCA;MORALES;0,1000356704;0,1500356704;1;1;1;1;28;67
2008;18205;CAQUETA;CURILLO;0,1000265557;0,1500265557;1;1;1;0;27;0
2007;18785;CAQUETA;SOLITA;0,1000000000;0,1500000000;1;1;1;0;82;1
2002;18247;CAQUETA;EL DONCELLO;0,0999624730;0,1499624730;1;1;1;4;354;19
2006;13744;BOLIVAR;SIMITI;0,0999189408;0,1499189408;1;1;1;4;5;2
2003;66572;RISARALDA;PUEBLO RICO;0,0998217469;0,1498217469;0;1;1;0;70;31
2007;73616;TOLIMA;RIOBLANCO;0,0995871830;0,1495871830;0;1;1;19;36;7
2003;70230;SUCRE;CHALAN;0,0994461835;0,1494461835;0;1;1;0;56;11
2003;81794;ARAUCA;TAME;0,0991838488;0,1491838488;1;1;1;7;759;13
2010;23682;CORDOBA;SAN JOSE DE URE;0,0987798926;0,1487798926;0;1;1;0;28;29
2006;20443;CESAR;MANAURE;0,0987696808;0,1487696808;0;1;1;0;34;163
2008;81065;ARAUCA;ARAUQUITA;0,0986447165;0,1486447165;1;1;1;16;289;6
2008;13160;BOLIVAR;CANTAGALLO;0,0984645381;0,1484645381;1;1;1;0;30;0
2002;13473;BOLIVAR;MORALES;0,0982845496;0,1482845496;1;1;1;1;23;2
2007;50325;META;MAPIRIPAN;0,0981888192;0,1481888192;1;1;1;0;86;1
2005;54670;NORTE DE SANTANDER;SAN CALIXTO;0,0978459582;0,1478459582;1;1;1;0;36;1
2002;25438;CUNDINAMARCA;MEDINA;0,0978065803;0,1478065803;0;1;1;0;120;2
2008;18785;CAQUETA;SOLITA;0,0976596675;0,1476596675;1;1;1;0;55;0
2004;20228;CESAR;CURUMANI;0,0970427792;0,1470427792;0;1;1;2;104;1
2013;27615;CHOCO;RIOSUCIO;0,0967303875;0,1467303875;1;0;1;0;27;425
2003;27050;CHOCO;ATRATO;0,0966792770;0,1466792770;0;0;1;0;5;0
2008;50590;META;PUERTO RICO;0,0966603160;0,1466603160;1;1;1;24;83;5
2003;54800;NORTE DE SANTANDER;TEORAMA;0,0964290008;0,1464290008;1;1;1;11;121;1
2003;54344;NORTE DE SANTANDER;HACARI;0,0960463259;0,1460463259;1;1;1;1;54;2
2005;19824;CAUCA;TOTORO;0,0960413081;0,1460413081;0;1;1;0;3;0
2002;13442;BOLIVAR;MARIA LA BAJA;0,0960294446;0,1460294446;0;1;1;0;162;2
2002;95001;GUAVIARE;SAN JOSE DEL GUAVIARE;0,0960198234;0,1460198234;1;1;1;2;564;10
2003;17541;CALDAS;PENSILVANIA;0,0958020193;0,1458020193;0;1;1;1;100;202
2002;95015;GUAVIARE;CALAMAR;0,0956876754;0,1456876754;1;1;1;1;120;8
2002;54418;NORTE DE SANTANDER;LOURDES;0,0955670697;0,1455670697;0;1;1;0;13;0
2005;44110;LA GUAJIRA;EL MOLINO;0,0955570745;0,1455570745;0;1;1;0;17;0
2004;19533;CAUCA;PIAMONTE;0,0952584976;0,1452584976;1;1;1;0;55;4
2005;70713;SUCRE;SAN ONOFRE;0,0951426169;0,1451426169;0;1;1;0;43;2
2004;5483;ANTIOQUIA;NARIÑO;0,0951115145;0,1451115145;0;1;1;7;194;11
2011;19318;CAUCA;GUAPI;0,0948067427;0,1448067427;1;1;1;0;48;52
2002;47205;MAGDALENA;CONCORDIA;0,0946404982;0,1446404982;0;1;1;0;48;1
2002;47798;MAGDALENA;TENERIFE;0,0943881528;0,1443881528;0;1;1;0;40;4
2004;18860;CAQUETA;VALPARAISO;0,0943293841;0,1443293841;1;1;1;0;70;3
2002;86568;PUTUMAYO;PUERTO ASIS;0,0942462289;0,1442462289;1;1;1;3;714;16
2003;5667;ANTIOQUIA;SAN RAFAEL;0,0938550683;0,1438550683;0;1;1;3;123;7
2007;41206;HUILA;COLOMBIA;0,0936651187;0,1436651187;0;1;1;0;20;0
2009;44110;LA GUAJIRA;EL MOLINO;0,0936004031;0,1436004031;0;1;1;0;24;0
2002;18753;CAQUETA;SAN VICENTE DEL CAGUAN;0,0935835996;0,1435835996;1;1;1;12;433;37
2008;95001;GUAVIARE;SAN JOSE DEL GUAVIARE;0,0935821861;0,1435821861;1;1;1;12;190;8
2008;86573;PUTUMAYO;PUERTO LEGUIZAMO;0,0935324642;0,1435324642;1;1;1;1;24;1
2008;52405;NARIÑO;LEIVA;0,0933022058;0,1433022058;1;1;1;0;17;1
2005;13744;BOLIVAR;SIMITI;0,0932783147;0,1432783147;1;1;1;3;69;5
2006;18479;CAQUETA;MORELIA;0,0931108719;0,1431108719;1;1;1;0;22;0
2002;66572;RISARALDA;PUEBLO RICO;0,0929854577;0,1429854577;0;1;1;0;98;114
2003;25580;CUNDINAMARCA;PULI;0,0929765886;0,1429765886;0;1;1;1;27;0
2003;50330;META;MESETAS;0,0929340197;0,1429340197;1;1;1;7;163;2
2004;18205;CAQUETA;CURILLO;0,0928178787;0,1428178787;1;1;1;0;62;6
2003;13268;BOLIVAR;EL PEÑON;0,0926809865;0,1426809865;0;1;1;0;0;0
2006;5893;ANTIOQUIA;YONDO;0,0926778650;0,1426778650;0;1;1;0;29;6
2002;5361;ANTIOQUIA;ITUANGO;0,0926701172;0,1426701172;0;1;1;0;298;0
2008;5361;ANTIOQUIA;ITUANGO;0,0925988225;0,1425988225;0;1;1;34;124;30
2009;50711;META;VISTAHERMOSA;0,0925480243;0,1425480243;1;1;1;27;131;12
2004;81794;ARAUCA;TAME;0,0923693927;0,1423693927;1;1;1;25;749;20
2004;20400;CESAR;LA JAGUA DE IBIRICO;0,0923056009;0,1423056009;0;1;1;2;262;1
2003;18460;CAQUETA;MILAN;0,0919191042;0,1419191042;1;1;1;2;68;1
2003;5483;ANTIOQUIA;NARIÑO;0,0918320561;0,1418320561;0;1;1;2;146;2
2002;23580;CORDOBA;PUERTO LIBERTADOR;0,0918163028;0,1418163028;1;1;1;0;99;5
2007;27600;CHOCO;RIO QUITO;0,0915606079;0,1415606079;1;1;1;0;0;0
2004;5660;ANTIOQUIA;SAN LUIS;0,0915512089;0,1415512089;0;1;1;21;114;1
2005;86571;PUTUMAYO;PUERTO GUZMAN;0,0915384276;0,1415384276;1;1;1;1;200;0
2005;13654;BOLIVAR;SAN JACINTO;0,0915111379;0,1415111379;0;1;1;2;62;3
2013;27099;CHOCO;BOJAYA;0,0914961256;0,1414961256;0;0;1;0;0;337
2009;19050;CAUCA;ARGELIA;0,0913440626;0,1413440626;1;1;1;4;191;14
2004;50330;META;MESETAS;0,0912750421;0,1412750421;1;1;1;13;148;8
2013;18460;CAQUETA;MILAN;0,0911890505;0,1411890505;1;0;1;0;3;64
2002;73675;TOLIMA;SAN ANTONIO;0,0911852180;0,1411852180;0;1;1;0;167;7
2006;81065;ARAUCA;ARAUQUITA;0,0911508704;0,1411508704;1;1;1;17;188;10
2006;19533;CAUCA;PIAMONTE;0,0910746812;0,1410746812;1;1;1;0;81;0
2002;19418;CAUCA;LOPEZ;0,0908521957;0,1408521957;1;1;1;0;12;1
2013;27077;CHOCO;BAJO BAUDO;0,0908456032;0,1408456032;1;0;1;0;10;88
2007;17662;CALDAS;SAMANA;0,0907993614;0,1407993614;1;1;1;13;91;0
2002;5250;ANTIOQUIA;EL BAGRE;0,0905672133;0,1405672133;0;1;1;0;84;30
2013;13458;BOLIVAR;MONTECRISTO;0,0903662027;0,1403662027;1;0;1;0;21;31
2008;41206;HUILA;COLOMBIA;0,0903337668;0,1403337668;0;1;1;25;17;5
2014;52520;NARIÑO;FRANCISCO PIZARRO;0,0902982516;0,1402982516;1;0;0;0;0;0
2007;18150;CAQUETA;CARTAGENA DEL CHAIRA;0,0902423362;0,1402423362;1;1;1;0;165;6
2010;52621;NARIÑO;ROBERTO PAYAN;0,0901978831;0,1401978831;1;1;1;0;26;8
2003;70508;SUCRE;OVEJAS;0,0900489098;0,1400489098;0;1;1;3;158;2
2007;52256;NARIÑO;EL ROSARIO;0,0899489842;0,1399489842;1;1;1;1;54;3
2006;54250;NORTE DE SANTANDER;EL TARRA;0,0899053628;0,1399053628;1;1;1;10;23;5
2002;5483;ANTIOQUIA;NARIÑO;0,0894050692;0,1394050692;0;1;1;1;132;6
2002;25592;CUNDINAMARCA;QUEBRADANEGRA;0,0893913779;0,1393913779;0;1;1;0;36;1
2008;5873;ANTIOQUIA;VIGIA DEL FUERTE;0,0891950689;0,1391950689;0;1;1;0;0;0
2007;18753;CAQUETA;SAN VICENTE DEL CAGUAN;0,0891666667;0,1391666667;1;1;1;45;324;9
2006;18592;CAQUETA;PUERTO RICO;0,0891506243;0,1391506243;1;1;1;18;189;4
2004;50400;META;LEJANIAS;0,0890730192;0,1390730192;0;1;1;2;118;5
2003;41078;HUILA;BARAYA;0,0889718805;0,1389718805;0;1;1;1;91;1
2006;95200;GUAVIARE;MIRAFLORES;0,0888888889;0,1388888889;1;1;1;0;54;2
2014;52835;NARIÑO;SAN ANDRES DE TUMACO;0,0888142913;0,1388142913;1;1;1;31;156;294
2006;18205;CAQUETA;CURILLO;0,0886483585;0,1386483585;1;1;1;0;40;0
2005;81591;ARAUCA;PUERTO RONDON;0,0885916204;0,1385916204;1;1;1;4;20;1
2002;81794;ARAUCA;TAME;0,0884465108;0,1384465108;1;1;1;9;677;21
2003;13244;BOLIVAR;EL CARMEN DE BOLIVAR;0,0884322362;0,1384322362;0;1;1;22;450;59
2007;5847;ANTIOQUIA;URRAO;0,0882588259;0,1382588259;0;1;1;0;84;3
2004;54670;NORTE DE SANTANDER;SAN CALIXTO;0,0882211923;0,1382211923;1;1;1;0;68;8
2013;13490;BOLIVAR;NOROSI;0,0879225218;0,1379225218;1;0;1;0;2;3
2007;13744;BOLIVAR;SIMITI;0,0877249530;0,1377249530;1;1;1;5;38;0
2004;97161;VAUPES;CARURU;0,0876653337;0,1376653337;1;1;1;1;12;6
2010;27430;CHOCO;MEDIO BAUDO;0,0876566714;0,1376566714;1;1;1;0;27;0
2005;5197;ANTIOQUIA;COCORNA;0,0876380713;0,1376380713;0;1;1;10;37;8
2003;54670;NORTE DE SANTANDER;SAN CALIXTO;0,0876094114;0,1376094114;1;1;1;0;43;4
2002;50270;META;EL DORADO;0,0875935162;0,1375935162;0;1;1;2;40;4
2004;18785;CAQUETA;SOLITA;0,0874793161;0,1374793161;1;1;1;0;58;0
2009;52835;NARIÑO;SAN ANDRES DE TUMACO;0,0874392466;0,1374392466;1;1;1;3;733;27
2005;18094;CAQUETA;BELEN DE LOS ANDAQUIES;0,0873567368;0,1373567368;1;1;1;0;48;0
2004;13670;BOLIVAR;SAN PABLO;0,0873533738;0,1373533738;1;1;1;1;96;12
2011;52835;NARIÑO;SAN ANDRES DE TUMACO;0,0873523272;0,1373523272;1;1;1;62;550;181
2005;97161;VAUPES;CARURU;0,0872917952;0,1372917952;1;1;1;0;1;5
2006;18753;CAQUETA;SAN VICENTE DEL CAGUAN;0,0872418151;0,1372418151;1;1;1;29;367;23
2008;52490;NARIÑO;OLAYA HERRERA;0,0872013712;0,1372013712;1;1;1;0;158;15
2002;68780;SANTANDER;SURATA;0,0866930171;0,1366930171;0;1;1;6;23;1
2008;73686;TOLIMA;SANTA ISABEL;0,0866359447;0,1366359447;0;1;1;0;12;0
2005;23855;CORDOBA;VALENCIA;0,0865504902;0,1365504902;1;1;1;0;38;0
2003;20750;CESAR;SAN DIEGO;0,0863642950;0,1363642950;0;1;1;0;228;2
2002;13248;BOLIVAR;EL GUAMO;0,0863121186;0,1363121186;0;1;1;0;39;3
2005;95015;GUAVIARE;CALAMAR;0,0862022713;0,1362022713;1;1;1;1;112;0
2015;19809;CAUCA;TIMBIQUI;0,0861821714;0,1361821714;1;0;1;0;3;24
2009;81591;ARAUCA;PUERTO RONDON;0,0860435339;0,1360435339;1;1;1;1;24;0
2006;54810;NORTE DE SANTANDER;TIBU;0,0859869873;0,1359869873;1;1;1;22;196;3
2002;95025;GUAVIARE;EL RETORNO;0,0859723334;0,1359723334;1;1;1;0;117;1
2008;52250;NARIÑO;EL CHARCO;0,0859345028;0,1359345028;1;1;1;1;64;6
2002;47541;MAGDALENA;PEDRAZA;0,0859144543;0,1359144543;0;1;1;0;3;1
2014;23580;CORDOBA;PUERTO LIBERTADOR;0,0856591835;0,1356591835;1;1;1;3;9;1
2002;15514;BOYACA;PAEZ;0,0856579318;0,1356579318;0;1;1;0;28;3
2005;18785;CAQUETA;SOLITA;0,0856141887;0,1356141887;1;1;1;0;50;0
2008;18610;CAQUETA;SAN JOSE DEL FRAGUA;0,0855814609;0,1355814609;1;1;1;2;24;2
2004;27250;CHOCO;EL LITORAL DEL SAN JUAN;0,0854435687;0,1354435687;1;1;1;0;0;0
2010;23580;CORDOBA;PUERTO LIBERTADOR;0,0853538340;0,1353538340;1;1;1;41;82;2
2005;18205;CAQUETA;CURILLO;0,0852441327;0,1352441327;1;1;1;0;74;1
2005;50577;META;PUERTO LLERAS;0,0852240765;0,1352240765;1;1;1;1;97;6
2008;73555;TOLIMA;PLANADAS;0,0851739277;0,1351739277;0;1;1;3;62;1
2003;50270;META;EL DORADO;0,0848503548;0,1348503548;0;1;1;3;13;9
2005;81794;ARAUCA;TAME;0,0845594417;0,1345594417;1;1;1;43;393;16
2004;95015;GUAVIARE;CALAMAR;0,0842336408;0,1342336408;1;1;1;1;95;9
2003;19701;CAUCA;SANTA ROSA;0,0841789190;0,1341789190;1;1;1;10;58;16
2014;52540;NARIÑO;POLICARPA;0,0841659098;0,1341659098;1;0;1;0;29;54
2002;5756;ANTIOQUIA;SONSON;0,0841105006;0,1341105006;0;1;1;3;371;31
2007;81065;ARAUCA;ARAUQUITA;0,0840541258;0,1340541258;1;1;1;15;172;5
2007;52405;NARIÑO;LEIVA;0,0838450831;0,1338450831;1;1;1;0;59;0
2007;70204;SUCRE;COLOSO;0,0838225701;0,1338225701;0;1;1;0;3;1
2002;50370;META;URIBE;0,0836405126;0,1336405126;1;1;1;1;88;0
2015;19780;CAUCA;SUAREZ;0,0828151801;0,1328151801;1;0;1;0;15;92
2012;27430;CHOCO;MEDIO BAUDO;0,0826662562;0,1326662562;1;1;1;0;7;49
2002;5893;ANTIOQUIA;YONDO;0,0825346875;0,1325346875;0;1;1;0;79;10
2013;54344;NORTE DE SANTANDER;HACARI;0,0825104444;0,1325104444;1;0;1;4;0;104
2006;13244;BOLIVAR;EL CARMEN DE BOLIVAR;0,0823989722;0,1323989722;0;1;1;10;151;9
2004;20550;CESAR;PELAYA;0,0823393379;0,1323393379;0;1;1;0;88;1
2003;13670;BOLIVAR;SAN PABLO;0,0822796972;0,1322796972;1;1;1;5;150;12
2003;86885;PUTUMAYO;VILLAGARZON;0,0821230398;0,1321230398;1;1;1;4;260;8
2005;20238;CESAR;EL COPEY;0,0820551840;0,1320551840;0;1;1;0;140;1
2008;50330;META;MESETAS;0,0820352106;0,1320352106;1;1;1;26;45;1
2008;5893;ANTIOQUIA;YONDO;0,0819875776;0,1319875776;0;1;1;0;27;1
2004;44110;LA GUAJIRA;EL MOLINO;0,0818500350;0,1318500350;0;1;1;0;2;1
2003;47551;MAGDALENA;PIVIJAY;0,0818214159;0,1318214159;0;0;1;0;101;0
2003;70823;SUCRE;TOLU VIEJO;0,0817395861;0,1317395861;0;1;1;1;132;1
2002;20750;CESAR;SAN DIEGO;0,0817036071;0,1317036071;0;1;1;0;83;5
2005;20045;CESAR;BECERRIL;0,0815579944;0,1315579944;0;1;1;0;63;1
2012;19142;CAUCA;CALOTO;0,0814895073;0,1314895073;0;1;1;2;72;293
2007;86865;PUTUMAYO;VALLE DEL GUAMUEZ;0,0814016056;0,1314016056;1;1;1;3;211;11
2006;86865;PUTUMAYO;VALLE DEL GUAMUEZ;0,0812643552;0,1312643552;1;1;1;4;237;12
2006;47798;MAGDALENA;TENERIFE;0,0812085365;0,1312085365;0;1;1;0;31;0
2014;13006;BOLIVAR;ACHI;0,0810465014;0,1310465014;1;0;0;0;8;0
2002;27205;CHOCO;CONDOTO;0,0810160012;0,1310160012;0;1;1;0;14;0
2007;86757;PUTUMAYO;SAN MIGUEL;0,0808249967;0,1308249967;1;1;1;3;98;4
2004;47555;MAGDALENA;PLATO;0,0807624004;0,1307624004;0;1;1;0;241;6
2004;47745;MAGDALENA;SITIONUEVO;0,0807569296;0,1307569296;0;1;1;0;79;6
2003;86569;PUTUMAYO;PUERTO CAICEDO;0,0806247362;0,1306247362;1;1;1;0;216;1
2004;70678;SUCRE;SAN BENITO ABAD;0,0805751611;0,1305751611;0;1;1;0;30;0
2005;70823;SUCRE;TOLU VIEJO;0,0804009496;0,1304009496;0;1;1;0;24;1
2007;27205;CHOCO;CONDOTO;0,0801766732;0,1301766732;1;1;1;0;17;0
2006;13683;BOLIVAR;SANTA ROSA;0,0799913988;0,1299913988;0;1;1;4;36;1
2003;73675;TOLIMA;SAN ANTONIO;0,0799051647;0,1299051647;0;1;1;0;38;1
2007;54670;NORTE DE SANTANDER;SAN CALIXTO;0,0798774741;0,1298774741;1;1;1;8;19;3
2005;5893;ANTIOQUIA;YONDO;0,0798171822;0,1298171822;0;1;1;1;56;0
2006;52390;NARIÑO;LA TOLA;0,0796803653;0,1296803653;1;1;1;0;17;0
2004;17446;CALDAS;MARULANDA;0,0796789911;0,1296789911;0;1;1;0;15;0
2009;27660;CHOCO;SAN JOSE DEL PALMAR;0,0796620398;0,1296620398;1;1;1;0;29;0
2006;13212;BOLIVAR;CORDOBA;0,0796460177;0,1296460177;0;1;1;0;12;0
2003;68780;SANTANDER;SURATA;0,0795515216;0,1295515216;0;1;1;0;34;4
2007;86573;PUTUMAYO;PUERTO LEGUIZAMO;0,0794860490;0,1294860490;1;1;1;0;52;1
2005;5234;ANTIOQUIA;DABEIBA;0,0794718485;0,1294718485;0;1;1;10;135;3
2002;70110;SUCRE;BUENAVISTA;0,0794479239;0,1294479239;0;1;1;0;35;1
2003;20517;CESAR;PAILITAS;0,0794395527;0,1294395527;0;1;1;0;40;1
2015;19050;CAUCA;ARGELIA;0,0794310313;0,1294310313;1;1;1;2;5;42
2008;5847;ANTIOQUIA;URRAO;0,0793185068;0,1293185068;0;1;1;0;79;1
2006;86573;PUTUMAYO;PUERTO LEGUIZAMO;0,0792755530;0,1292755530;1;1;1;1;46;0
2006;47551;MAGDALENA;PIVIJAY;0,0792701668;0,1292701668;0;1;1;0;48;0
2005;50251;META;EL CASTILLO;0,0791272727;0,1291272727;0;1;1;3;50;1
2003;54398;NORTE DE SANTANDER;LA PLAYA;0,0789662599;0,1289662599;0;1;1;0;36;3
2007;70508;SUCRE;OVEJAS;0,0788557098;0,1288557098;0;1;1;0;12;6
2007;73555;TOLIMA;PLANADAS;0,0788334010;0,1288334010;0;1;1;33;68;6
2005;13683;BOLIVAR;SANTA ROSA;0,0786479802;0,1286479802;0;1;1;0;38;1
2007;50577;META;PUERTO LLERAS;0,0786038593;0,1286038593;1;1;1;0;61;0
2009;52427;NARIÑO;MAGUI;0,0785545533;0,1285545533;1;1;1;1;34;3
2013;52835;NARIÑO;SAN ANDRES DE TUMACO;0,0785281720;0,1285281720;1;1;1;40;485;407
2002;47745;MAGDALENA;SITIONUEVO;0,0784258777;0,1284258777;0;1;1;0;121;18
2012;27787;CHOCO;TADO;0,0783610070;0,1283610070;1;1;1;0;66;12
2006;73616;TOLIMA;RIOBLANCO;0,0783568939;0,1283568939;0;1;1;3;52;6
2002;47161;MAGDALENA;CERRO SAN ANTONIO;0,0783467696;0,1283467696;0;1;1;0;2;0
2013;27073;CHOCO;BAGADO;0,0783206482;0,1283206482;0;1;1;1;11;178
2007;50330;META;MESETAS;0,0782423287;0,1282423287;1;1;1;1;41;4
